76034;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76034_lego_super_geroi_betmen_presledovanie_na_lodke/;LEGO;"2 229 ";Супер-герои;"Lego  Super Heroes   Бэтмен: Преследование на лодке 76034";"<p>Этот набор из серии Lego Super Heroes® собирается из 264 деталей и включает 3 минифигурки.</p>    <p>Злодей Дезстроук похитил из банка бриллианты на кругленькую сумму и пытается скрыться на своём скутере. Бэтмен и Робин дежурят на своей лодке в гавани Готэма. С помощью современной радарной установки они запеленговали злодея и бросились в погоню.</p>    <p>Уклоняйся от ракет Дезстроука, используй пружинные пушки и ракеты, чтобы повредить его скутер, а когда преследование будет подходить к концу — отстыкуй лодки на воздушной подушке и верни драгоценности владельцам.</p>    <p>Дезстроук (Deathstroke) — один из заклятых врагов Бэтмена и Робина — получил свои способности после армейского эксперимента, превратившего его в сверхчеловека. Его мозг превращен в компьютер, просчитывающий сильные и слабые стороны противника, он обладает повышенной физической силой, регенерацией, иммунитетом и выносливостью. Его броня покрыта прометиумом и непробиваема для обычного оружия.</p>    <ul>  <li>В набор входят 3 минифигурки: Бэтмен, Робин, Дезстроук</li>  <li>От лодки отстыковываются 2 судна на воздушной подушке</li>  <li>Лодка вооружена пружинными пушками и ракетами</li>  </ul>";http://www.toy.ru/upload/iblock/28c/31b666fc_ad26_11e4_92e3_00155d093116.jpeg;https://youtu.be/Wj1niKQaiKw?list=PLGWV936qpWXNE_ITqf59J2sSgwl7beoDG;http://www.toy.ru/upload/iblock/28c/31b666fc_ad26_11e4_92e3_00155d093116.jpeg;http://www.toy.ru/upload/iblock/a72/31b666fc_ad26_11e4_92e3_00155d09311676034_1.jpeg;http://www.toy.ru/upload/iblock/34c/31b666fc_ad26_11e4_92e3_00155d09311676034_2.jpeg;;
76037;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76037_lego_super_geroi_rino_i_pesochnyy_chelovek/;LEGO;"2 649 ";Супер-герои;"Конструктор Lego Super Heroes 76037 Лего Рино и Песочный человек";"<p>Известная серия Супер Герои от компании LEGO® из 386 деталей.   Масштабное сражение Человека-Паука с Песочным человеком и Носорогом! В данном наборе помимо привычного костюма Человека-Паука присутствует, разработанный Тони Старком - так называемый Техно. Костюм с огромными паучьими лапами, благодаря которым Питер Паркер имеет возможность совершать манипуляции на расстоянии! Два его заклятых врага обосновались на стройке, расставив ловушки в виде рук из песка. Проберись в логово,  не попав ни в одну из ловушек, с помощью невероятной прыгучести! Замани Носорога под кран и опрокинь на него груз с помощью специального рычага - после такого удара он не скоро оправится! Поймай Песочного человека, установив свою ловушку в виде паутины! </p>    4 минифигурки  : -   , -   , Рино   .";http://www.toy.ru/upload/iblock/c3c/70095fa4_ad26_11e4_92e3_00155d093116.jpeg;https://youtu.be/VVzKg5Rj6YM?list=PLGWV936qpWXNE_ITqf59J2sSgwl7beoDG;http://www.toy.ru/upload/iblock/c3c/70095fa4_ad26_11e4_92e3_00155d093116.jpeg;http://www.toy.ru/upload/iblock/e8d/70095fa4_ad26_11e4_92e3_00155d09311676037_1.jpeg;http://www.toy.ru/upload/iblock/5b8/70095fa4_ad26_11e4_92e3_00155d09311676037_2.jpeg;;
76032;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76032_lego_super_geroi_pogonya_na_kvindzhete_mstiteley/;LEGO;"4 669 ";Супер-герои;"Lego  Super Heroes   Погоня на Квинджете Мстителей 76032";"<p>Конструктор Lego Super Heroes® собирается из 722 деталей, включает 5 минифигурок.  <p>Этот большой набор создан по сюжету Эра Альтрона. Команда супер героев ищет Альтрона, чтобы дать ему решающий бой.  <p>Квинджет Мститетелей выполнен в сине-белых тонах. Кабина закрывается синим тонированным стеклом и рассчитана на одного пилота - Черную Вдову. Крылья и закрылки самолета меняют геометрию. Также, Квинджет оснащен шасси для облегчения посадки. Самолет вооружен несколькими орудиями.  <p>С Квинджета можно скинуть Капитана Америку на супер-мотоцикле. Вижен десантируется с помощью специального троса - прямо на грузовик Альтрона! В комплект входит деталь супер-джампер.  <ul>  <li>В комплекте 5 минифигурок - Вижен, Капитан Америка, Черная вдова, Железный человек и Альтрон  <li>Квинджет оснащен шасси, крылья меняют геометрию  <li>Десантируйте супер-героя с помощью специального троса!  <li>Капитан Америка передвигается на супер-мотоцикле  <li>Грузовик Альтрона - с открывающимися дверьми, оснащен орудиями  <li>В набор входит деталь супер-джампер  </ul>";http://www.toy.ru/upload/iblock/41b/3c78c970_b101_11e4_ac05_00155d093116.jpeg;http://www.youtube.com/watch?v=joUbT5Z5hdw;http://www.toy.ru/upload/iblock/41b/3c78c970_b101_11e4_ac05_00155d093116.jpeg;http://www.toy.ru/upload/iblock/b5c/3c78c970_b101_11e4_ac05_00155d09311676032_1.jpeg;http://www.toy.ru/upload/iblock/766/3c78c970_b101_11e4_ac05_00155d09311676032_2.jpeg;;
76011;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76011_lego_super_geroi_men_bet_atakuet/;LEGO;"1 249 ";Супер-герои;"Lego  Super Heroes   Мэн-Бэт атакует 76011";"<p>Конструктор Lego Super Heroes® собирается из 184 деталей, включает 3 минифигурки.  <p>Патрулируя Готэм на своем планере, Найтвинг заметил Мэн-Бэта, закладывающего динамит. Ему нужно помешать! Но Человек Летучая Мышь опасный противник, поэтому Бэтмен решил помочь – он спешит на место преступление на высокотехнологичном Бэткоптере.  <p>Мэн-Бэт – воплощение доктора Кирка Лангстрома. Он разработал сыворотку, которая поможет людям развить способности к эхолокации, подобно летучим мышам. Испытать формулу Лангстром решил провести на себе. Увы, побочный эффект был ужасен – доктор превратился в чудовище. В этом облике он терроризирует Готэм, а его разум полностью затуманен. Помочь Лангстрому может только антидот, разработанный компанией Брюса Уэйна.  <p>Найтвинг – Дик Грейсон, бывший помощник Бэтмена – Робин. Однако Грейсон решил начать сольную карьеру, сменив имя и костюм. Найтвинг опытный боец, отличный акробат и неутомимый борец с преступностью.    <p>Вертолет Бэтмена оснащен двойным винтом, сзади находится своеобразный плавник для придания маневренности, а переднюю часть украшает знак в виде летучей мыши. Кабина закрывается прозрачным тонированным стеклом. Вертолет приземляется на шасси, которые, к сожалению, не складываются. По бокам расположены две ракетные установки с функцией стрельбы. Также, Бэткоптер оснащен работающей лебедкой с крюком.   <ul>  <li>В комплекте 3 минифигурки: Мэн-Бэт, Найтвинг, Бэтмен  <li>Планер Найтвинга прикрепляется к спине минифигурки  <li>Вертолет Бэтмена оснащен 2 ракетницами с функцией стрельбы  <li>У вертолета есть работающая лебедка с крюком  <li>Оружие в наборе – динамит, бэтаранг  </ul>";http://www.toy.ru/upload/iblock/61c/c782ea25_3f98_11e3_885b_002655824cb6.jpeg;https://youtu.be/PvqM-xSzAxA?list=PLGWV936qpWXNE_ITqf59J2sSgwl7beoDG;http://www.toy.ru/upload/iblock/61c/c782ea25_3f98_11e3_885b_002655824cb6.jpeg;http://www.toy.ru/upload/iblock/140/c782ea25_3f98_11e3_885b_002655824cb676011.jpeg;http://www.toy.ru/upload/iblock/b4e/c782ea25_3f98_11e3_885b_002655824cb676011_2.jpeg;;
76018;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76018_lego_super_geroi_laboratoriya_khalka/;LEGO;"3 599 ";Супер-герои;"Lego  Super Heroes   Лаборатория Халка 76018";"<p>Конструктор Lego Super Heroes® собирается из 398 деталей, включает 4 минифигурки и фигурку Халка.  <p>Злодей Таскмастер захватил Тора и держит в секретной лаборатории Гидры. В этот раз, наемник Таскмастер объединился с МОДОКом – могущественным противником, обладающим удивительными псионическими и интеллектуальными способностями.  Помешать злодеям и освободить товарища пытаются Сокол (Fulcrum) и Халк.  <p>Тайная лаборатория Гидры состоит из нескольких частей. Справа расположена тюремная капсула с прозрачным стеклом. На ней закреплены две антенные и радар. К капсуле ведет черная лестница, разрушив которую, можно сломать адамантиевые стенки камеры. Для этого нужно нажать рычаг в нижней части лестницы. Поместить Тора внутрь тюремной капсулы можно через прозрачную дверь, расположенную с обратной стороны.  <p>В левой части лаборатории находится огромная лазерная пушка, вращающаяся вокруг своей оси. К ней можно прикрепить передвижную платформу МОДОКа. Наверх можно забраться по лестнице, расположенной с другой стороны стены. Здесь же находится балкон с желтыми перилами – его можно обрушить, отодвинув специальный рычаг слева. Пушка, так же, разрушается при нажатии на рычаг у ее основания.  <p>Двери в центральной части лаборатории снабжены прозрачными стеклами с дисплеями и клавиатурой. Халк может разрушить стену с другой стороны, легко раскидав ее части.  <ul>  <li>В наборе 4 минифигурки: Таскмастер, Сокол, Тор, Модок  <li>Большая фигурка Халка  <li>Сборная фигурка дроида с двумя ракетницами  <li>Лаборатория состоит из нескольких частей: тюремная капсула, двери, второе этаж с балконами  <li>В комплекте – огромная лазерная пушка  <li>Балкон, вход в лабораторию, тюремная капсула и пушка разрушаются при нажатии на рычаги  </ul>";http://www.toy.ru/upload/iblock/677/7907e8a1_8fcc_11e3_8853_002655824cb6.jpeg;https://youtu.be/2sYHhwovK20?list=PLGWV936qpWXNE_ITqf59J2sSgwl7beoDG;http://www.toy.ru/upload/iblock/677/7907e8a1_8fcc_11e3_8853_002655824cb6.jpeg;http://www.toy.ru/upload/iblock/dd2/7907e8a1_8fcc_11e3_8853_002655824cb676018.jpeg;http://www.toy.ru/upload/iblock/7c7/7907e8a1_8fcc_11e3_8853_002655824cb676018_2.jpeg;;
76016;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76016_lego_super_geroi_spasatelnaya_operatsiya_na_vertoletecheloveka_pauka/;LEGO;"2 619 ";Супер-герои;"Lego  Super Heroes   Спасательная операция на вертолете Человека-Паука 76016";"<p>Конструктор Lego Super Heroes® собирается из 299 деталей, включает 4 минифигурки.  <p>Зеленый Гоблин похитил девушку Человека-Паука – Мэри Джейн. Чтобы спасти ее, супергерой вместе со своим другом Силачом патрулирует город на вертолете.  <p>Дизайн вертолета выполнен в красно-синих цветах. Оснащен тремя винтами – одним основным и двумя дополнительными, расположенными с двух сторон корпуса. Дополнительные винты могут менять свое положение. Кабина пилота двухуровневая, закрывается стеклом и вмещает 2 минифигурки.    <p>У верхней кабины, предназначенной для Человека-Паука, откидывается пол. Оттуда Человек-Паук может спуститься на паутине.   <p>Вертолет оснащен пушками с функцией стрельбы. Справа находится орудие, стреляющее сетью. Слева – многозарядная ракетница. Снаряды выстреливают при нажатии рычажка.  <p>Фигурка Зеленого Гоблина достаточно большая. Передвигается суперзлодей на глайдере с подвижными частями. Также, он оснащен пушкой с функцией стрельбы.   <ul>  <li>В комплекте 4 минифигурки – Человек-Паук, Зеленый Гоблин, Силач, Мэри Джейн  <li>Фигурка Зеленая Гоблина – большая   <li>Вертолет Человека-Паука оснащен тремя винтами  <li>Дополнительные винты меняют положение  <li>Двухуровневая кабина  <li>У верхней кабины откидывается пол – можно спуститься на паутине  <li>Правая ракетница выстреливает сетью  <li>Левая ракетница – многозарядная, выстреливает с помощью рычажка  <li>Глайдер Зеленого Гоблина оснащен стреляющей ракетой  </ul>";http://www.toy.ru/upload/iblock/5e1/0da34c62_8b70_11e4_b33c_00155d093116.jpeg;http://youtu.be/btgAXPXbHDA;http://www.toy.ru/upload/iblock/5e1/0da34c62_8b70_11e4_b33c_00155d093116.jpeg;http://www.toy.ru/upload/iblock/6f5/0da34c62_8b70_11e4_b33c_00155d09311676016_1.jpeg;http://www.toy.ru/upload/iblock/878/0da34c62_8b70_11e4_b33c_00155d09311676016_2.jpeg;;
76026;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76026_lego_super_geroi_svirepost_gorilly_grodda/;LEGO;"3 229 ";Супер-герои;"Lego  Super Heroes   Свирепость Гориллы Гродда 76026";"<p>Конструктор Lego Super Heroes&reg; собирается из 347 деталей, включает 5 минифигурок и фигурка гориллы. </p>    <p>Горилла Гродд &ndash; суперзлодей и один из главных врагов Флеша. Он обладает сверхвысоким интеллектом и даром телепатии. Гродд может читать мысли и подчиняться разум других живых существ своей воле. </p>    <p>В этом наборе справиться с супергероями Гродду помогает Капитан Холод – еще один суперзлодей и противник Флеша. Он не обладает суперспособностями, но у него есть мощное замораживающее оружие и развитые инстинкты. </p>    <p>В комплект входит грузовик, который перевозит бананы. Управляет им усатый водитель, а сами фрукты находятся в ящике в прицепе. </p>    <p>Невидимый Самолет Чудо-Женщины выполнен из прозрачных деталей. Из двигателей сзади вырываются сгустки синего пламени. На крыльях расположены мощные ракетницы с функцией стрельбы. </p>    <p>В битве с суперзлодеями Бэтмен использует огромного Бэт-робота. У него подвижные конечности, крылья, детали брони, орудия. Сверху находится место для пилота. На груди робота пропечатан знак в виде летучей мыши. К рукам робота прикреплены орудия-бластеры. Они выстреливаются небольшими снарядами – нужно только нажать кнопку! На правой руке расположена большая пушка – при нажатии, выстреливает прочной сетью. Именно так можно поймать Гродда! </p>    <ul>     <li>В комплекте 5 минифигурок – Флеш, Бэтмен, Чудо-Женщина, Капитан Холод, водитель грузовика </li>      <li>Фигурка горилла Гродда – суперзлодея </li>      <li>Все минифигурки с &laquo;двойным&raquo; лицом </li>      <li>Минифигурка Бэтмена снабжена тканевым плащем </li>      <li>Деталь для прыжка – поместите минифигурку Бэтмена и запустите ее! </li>      <li>Грузовик с прицепом для перевозки бананов </li>      <li>Невидимый Самолет выполнен из прозрачных деталей </li>      <li>Самолет оборудован двумя ракетницами с функцией стрельбы </li>      <li>Огромный Бэт-робот </li>      <li>Подвижные конечности, детали брони, крылья, оружие </li>      <li>Оснащен орудиями-бластерами с функцией стрельбы </li>      <li>Правая рука «выстреливает» сетью </li>      <li>Сверху можно посадить минифигурку для управления роботом </li>  </ul>";http://www.toy.ru/upload/iblock/0fe/76f63320_85ec_11e4_a16b_00155d093116.jpeg;https://youtu.be/h4KpknQez2Q;http://www.toy.ru/upload/iblock/0fe/76f63320_85ec_11e4_a16b_00155d093116.jpeg;;;;
76028;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76028_lego_super_geroi_vtorzhenie_darksayda/;LEGO;"3 669 ";Супер-герои;"Lego  Super Heroes   Вторжение Дарксайда 76028";"<p>Конструктор Lego Super Heroes® собирается из 545 деталей, включает 4 минифигурки и фигурку Дарксайда.  <p>Сразись с непобедимым суперзлодеем вместе с героями DC: Суперменом, Зеленой Стрелой, Человеком-Ястребом и Киборгом!  <p>Космический суперзлодей Дарксайд – сильнейший враг Супермена. Его основная цель – господство над всей Вселенной! Дарксайд бессмертен, практически неуязвим, обладает сверхсилой и интеллектом, обладает множеством способностей. Телекинез, смертельные Омега лучи, контроль разума, манипуляция с материей – все это делает Дарксайда одним из самых опасных противников.  <p>Орудие Дарксайда в наборе – летательная установка с мощной пушкой. Она стреляет огромными красными кинетическими снарядами. Супермен может скинуть Дарксайда с помощью новой детали – Lego Super Jumper! Это прозрачная деталь для летающих супергероев – их можно запустить на большое расстояние.  <p>Космический корабль Javelin-7 был разработан Бэтменом для Лиги Справедливости. Модель из набора оснащена множеством функций.   <p>Крылья поворачиваются с помощью специального рычажка. Кабина пилота закрывается прозрачным синим стеклом.  Задний отсек с местами для пассажиров открывается нажатием кнопки. Сюда помещается минифигурка Супермена с деталью Super Jumper. Нажмите на красный рычажок, и он «вылетит» прямо на врага!  <p>Вооружение. С обоих боков корпуса, под крыльями, находятся ракетницы – выстрелить можно путем «выталкивания» снарядов. В нижней части находится закрытый отсек с бомбами – откройте его, и устройте ковровую бомбардировку!     <ul>  <li>В комплекте 4 минифигурки – Супермен, Зеленая Стрела, Человек-Ястреб, Киборг  <li>Большая фигурка Дарксайда  <li>Орудие Дарксайда стреляет огромными кинетическими зарядами  <li>Корабль Javelin-7 вмещает 4 минифигурки  <li>Кабина пилота закрыта прозрачным синим стеклом  <li>Функция стрельбы – ракетницы под крыльями  <li>Закрытый люк с бомбами  <li>Крылья поворачиваются с помощью рычага  <li>Задний отсек открывается нажатием на кнопку  <li>В этом отсеке место для Супермена с деталью Super Jumper  <li>Нажмите на красный рычаг – Супермен «вылетит» из кабины прямо на врага!  </ul>";http://www.toy.ru/upload/iblock/a44/dbc702ca_85ec_11e4_a16b_00155d093116.jpeg;https://youtu.be/QKXbJmyEHPY?list=PLGWV936qpWXNE_ITqf59J2sSgwl7beoDG;http://www.toy.ru/upload/iblock/a44/dbc702ca_85ec_11e4_a16b_00155d093116.jpeg;;;;
76027;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76027_lego_super_geroi_glubokovodnaya_ataka_chyernoy_manty/;LEGO;"2 449 ";Супер-герои;"Lego  Super Heroes   Глубоководная атака Чёрной Манты 76027";"<p>Конструктор Lego Super Heroes&reg; собирается из 387 деталей, включает 4 минифигурки. </p>     <p>Черная Манта &ndash; один из новых врагов Бэтмена. Это безумный суперзлодей, главной целью которого является захват мирового океана. Он носит кибернетический костюм для выживания под водой. Может стрелять плазменными зарядами. Прежде был противником Аквамена. Когда Манту удается поймать, его сразу же отправляют в лечебницу Аркхем. </p>     <p>Бэтмену противостоит робо-акула. У нее открывается пасть, а сверху расположены торпеды. Они подойдут в качестве снарядом для корабля Черной Манты. Кстати, части торпед светятся в темноте! </p>     <p>В набор входят два больших подводных корабля – Бэт-подлодка и корабль Черной Манты. </p>     <p>Корабль Черной Манты оснащен работающим винтом, гибкими шлангами. Под кабиной находятся орудия-бластеры с функцией стрельбы (при нажатии кнопки). Кабину закрывает прозрачное красное стекло. Боковые детали корпуса отделяются. </p>     <p>Подводная лодка Бэтмена прекрасно детализирована. Ее дизайн включает множество деталей –двигатель в виде большого плавника, винт в передней части корабля, решетки с боков. Кабина закрывается прозрачным серым стеклом. В задней части корабля находится отделяемый модуль для быстрого передвижения под водой. Также, по бокам расположены ракетницы. </p>     <p>Декорация в виде подводного пейзажа с троном Черной Манты – ловушка для Робина. Злодей подвесил его за цепи на ногах. Трон подвижен, зафиксировать его можно с помощью специальной детали. </p>     <ul>     <li>В комплекте 4 минифигурки – Черная Манта, Бэтман, Робин в подводном костюме, Аквамен </li>       <li>У минифигурок Бэтмена и Робина одно из лиц – маска для погружений </li>       <li>Супердеталь для прыжков </li>       <li>Робо-акула с открывающейся пастью </li>       <li>Разнообразные аксессуары – трезубец, цепи, торпеды и др. </li>       <li>Части торпед светятся в темноте </li>       <li>Корабль Черной Манты оснащен винтовым двигателем, гибкими шлангами </li>       <li>Кабина закрыта прозрачным красным стеклом </li>       <li>Под кабиной расположены торпедные орудия </li>       <li>Корабль разделяется на 3 части </li>       <li>Подводная лодка Бэтмена прекрасно детализирована </li>       <li>Двигатель в виде плавника </li>       <li>2 орудия по бокам </li>       <li>Съемный модуль сзади </li>       <li>В наборе декорация в виде подводного пейзажа с троном и трезубцем – одновременно, ловушка для Робина </li>   </ul>";http://www.toy.ru/upload/iblock/d46/9f913ff0_85ec_11e4_a16b_00155d093116.jpeg;http://youtu.be/g7e-HH8PdOs;http://www.toy.ru/upload/iblock/d46/9f913ff0_85ec_11e4_a16b_00155d093116.jpeg;;;;
76010;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76010_lego_super_geroi_poyavlenie_pingvina/;LEGO;"899 ";Супер-герои;"Lego  Super Heroes   Появление Пингвина 76010";"<p>Конструктор Lego Super Heroes® собирается из 136 деталей, включает 2 минифигурки.  <p>Злодей Пингвин украл бесценный бриллиант, и теперь Бэтмену нужно вернуть его законному владельцу. Охраняют сокровище 2 робота-пингвина, оснащенные антеннами и динамитом. Бэтмен одет в водолазный костюм и перемещается на быстроходном транспортном средстве для ныряния. Пингвин атакует на странной лодке в виде утки. Она оснащена двумя ракетницами, как и лодка Бэтмена.  <ul>  <li>В комплекте 2 минифигурки – скуба Бэтмен, Пингвин  <li>Утиная лодка Пингвина и скуба лодка Бэтмена  <li>Оба транспортных средства оснащены ракетницами  <li>Бриллиант закреплен на постаменте  <li>Охраняют бриллиант роботы-пингвины  </ul>";http://www.toy.ru/upload/iblock/fab/c782ea27_3f98_11e3_885b_002655824cb6.jpeg;http://youtu.be/2GrNpbp4LrY;http://www.toy.ru/upload/iblock/fab/c782ea27_3f98_11e3_885b_002655824cb6.jpeg;http://www.toy.ru/upload/iblock/e5e/c782ea27_3f98_11e3_885b_002655824cb676010.jpeg;http://www.toy.ru/upload/iblock/2d0/c782ea27_3f98_11e3_885b_002655824cb676010_2.jpeg;;
76019;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76019_lego_super_geroi_bitva_s_ispolzovanie_zvezdnykh_blasterov/;LEGO;"1 439 ";Супер-герои;"Lego  Super Heroes   Стражи Галактики: Битва на звёздных бластерах 76019";"<p>Конструктор Lego Super Heroes® собирается из 196 деталей, включает 3 минифигурки.  <p>Набор основан на фильме «Стражи Галактике». Из деталей можно собрать уникальный звездолет Корпуса Новы и Некрокрафт.  <p>Отличительная особенность корабля Новы – многочисленные подвижные хвостовые крылья, расположенные вокруг мощного двигателя. Кабина оборудована панелью управления и вмещает только одну минифигурку. В нижней части корпуса расположены 2 ракеты с синими боеголовками. Выстрел производиться простым способом – щелчком пальцев.   <p>Кабина Некрокрафта закрывается тонированным стеклом. Внутри – место для одного пилота и панель управления. Крылья корабля меняют геометрию во время полета – они очень подвижны и могут принимать самое разное положение.  <ul>  <li>В комплекте 3 минифигурки – Стар Лорд, офицер Корпуса Новы, Сакааранский воин  <li>Лицо Сакааранского воина двойное, шлем снимается  <li>Звездолет Новы оснащен подвижными хвостовыми крыльями  <li>На дне звездолета 2 ракеты с функцией стрельбы  <li>Крылья Некрокрафта подвижны  <li>Размер звездолета Корпуса Новы – 25 х 12 х 25 см.  <li>Размер Некрокрафта – 4 х 9 х 9 см.  </ul>";http://www.toy.ru/upload/iblock/c90/78c95b1c_8b70_11e4_b33c_00155d093116.jpeg;http://youtu.be/TaQu_ixs8K0;http://www.toy.ru/upload/iblock/c90/78c95b1c_8b70_11e4_b33c_00155d093116.jpeg;http://www.toy.ru/upload/iblock/ae8/78c95b1c_8b70_11e4_b33c_00155d09311676019_1.jpeg;http://www.toy.ru/upload/iblock/202/78c95b1c_8b70_11e4_b33c_00155d09311676019_2.jpeg;;
76013;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76013_lego_super_geroi_parovaya_mashina_dzhokera/;LEGO;"3 599 ";Супер-герои;"Lego  Super Heroes   Паровая машина Джокера 76013";"<p>Конструктор Lego Super Heroes® собирается из 486 деталей, включает 5 минифигуркок.  <p>Джокер в очередной раз пытается разрушить Готэм Сити. Он уничтожает все на своем пути с помощью отравляющих ракет и огромного парового катка! Бэтмен должен остановить преступников и остановить хаос!  <p>Паровой каток Джокера выполнен в том же безумном клоунском стиле. Множество разноцветных деталей, ракеты с ядовитым газом с нарисованными злыми лицами (принты), а капот украшает гигантская улыбка. Массивный шипованный валик может не только крутиться, но и поворачиваться в разные стороны – так зданиям можно нанести больше разрушений. Желтая лестница с площадкой ведет в кабину, оборудованную защитным стеклом и мощными прожекторами. Внутри, на месте водителя, сидит помощник Джокера, бандит Гун. Ракеты выстреливают стандартным способом – щелчком пальцев.  <p>Самолет Бэтвинг выполнен в желто-черных тонах, хвост летательного аппарата сделан в виде летучей мыши. Во время полета, крылья могут складываться вперед, удлиняя нос корабля.  На каждом крыле расположено по 2 ракеты с функцией стрельбы. В кабине пилота – место для Бэтмена и регулируемая панель управления.  <p>Минифигурка Бэтгерл – уникальная, и появляется только в этом наборе. Еще одна интересная минифигурка – Робин, здесь он ребенок.   <ul>  <li>В комплекте 5 минифигурок – Бэтмен, Бэтгерл (эксклюзивная фигурка), Робин (ребенок), Джокер и бандит Гун  <li>Валик катка вращается и поворачивается в разные стороны  <li>Спереди на катке крепления для ракет  <li>Ракеты Джокера с принтами в виде злобных лиц  <li>Крылья Бэтвинга складываются вперед  <li>Бэтвинг оснащен 2-мя парами ракет с функцией стрельбы  <li>Размер парового катка: 13 х 20 х 16 см.  <li>Размер Бэтвинга: 10 х 28 х 19 см.  </ul>";http://www.toy.ru/upload/iblock/ca0/c782ea21_3f98_11e3_885b_002655824cb6.jpeg;http://www.youtube.com/watch?v=psgR9w6ck50;http://www.toy.ru/upload/iblock/ca0/c782ea21_3f98_11e3_885b_002655824cb6.jpeg;http://www.toy.ru/upload/iblock/91f/c782ea21_3f98_11e3_885b_002655824cb676013_2.jpeg;;;
76020;http://www.toy.ru/catalog/lego-super-heroes/lego_super_heroes_76020_lego_super_geroi_missiya_pobeg_v_zabvenie/;LEGO;"2 969 ";Супер-герои;"Lego  Super Heroes   Миссия Побег 76020";"<p>Конструктор Lego Super Heroes® собирается из 433 деталей, включает 3 минифигурки и экшн-фигурку Грута.  <p>Набор основан на фильме «Стражи Галактики». Груту и Ракете удалось пробраться в логово врага и теперь они должны победить охотницу за головами Небулу и Сакааранского воина!  <p>Горнодобывающая станция состоит из двух уровней. На верхней площадке можно поместить большую лазерную пушку с пружинным механизмом. Орудием стрелок управляет с помощью специального рычага. Вверху есть крепление для бластера.   <p>Под наблюдательной площадкой расположен рычаг. Если его отодвинуть, пол откроется и враг упадет.  <p>На нижнем уровне находится катапульта для запуска топливных бомб. Здесь же расположена площадка и рычаг. С его помощью можно разрушить всю башню.  <p>Горнопроходческая машина внешне напоминает большую капсулу и закрывается герметичным стеклом. Внутрь помещается только одна минифигурка. Машина оснащена двумя подвижными манипуляторами. В задней части расположен специальный отсек для перевозки топливных бомб.    <ul>  <li>В комплекте 3 минифигурки – енот Ракета, Небула, Сакааранский воин  <li>Большая фигурка Грута  <li>У фигурки множество подвижных сочленений, включая пальцы  <li>На плечо можно посадить минифигурку енота  <li>Горнодобывающая станция состоит из 2-х уровней  <li>На первом уровне находится катапульта с топливными бомбами  <li>На этом же уровне – большая деталь-рычаг, с помощью которой можно разрушить станцию  <li>Второй уровень – башня с лестницей  <li>Если отодвинуть рычаг, пол на смотровой площадке проваливается  <li>Мощная лазерная пушка – с пружинной функцией стрельбы  <li>Горнодобывающая машина оснащена 2-мя руками-манипуляторами  <li>Стекло открывается, внутрь можно посадить минифигурку  <li>Сзади – отсек с топливными бомбами  <li>Мини-комикс  <li>Размер станции в собранном виде – 17 х 22 х 15 см.  <li>Размер горнодобывающей машины – 6 х 6 х 15 см.  <li>Размер фигурки Грута – 13 см.  </ul>";http://www.toy.ru/upload/iblock/27d/b554f29e_8b70_11e4_b33c_00155d093116.jpeg;;http://www.toy.ru/upload/iblock/27d/b554f29e_8b70_11e4_b33c_00155d093116.jpeg;http://www.toy.ru/upload/iblock/75a/b554f29e_8b70_11e4_b33c_00155d09311676020_1.jpeg;http://www.toy.ru/upload/iblock/60a/b554f29e_8b70_11e4_b33c_00155d09311676020_2.jpeg;;
